#group,false,false,false,false,false,false,false,false
#datatype,string,double,string,double,double,double,dateTime:RFC3339,long
#default,,,,,,,,
,device,humidity,location,noise_db,pressure,temperature,time,wifi_rssi
,heltec_v3,25.85,window,79.96,1023.7,17.2,2026-03-19T17:08:35.707068078Z,-36
,heltec_v3,25.76,window,75.71,1023.67,17.23,2026-03-19T17:09:06.315215055Z,-36
,heltec_v3,25.89,window,83.05,1023.71,17.14,2026-03-19T17:09:36.955522636Z,-36
,heltec_v3,26.04,window,93.83,1023.66,16.89,2026-03-19T17:10:07.571573523Z,-36
,heltec_v3,26.33,window,74.96,1023.7,16.84,2026-03-19T17:10:38.173749151Z,-36
,heltec_v3,26.38,window,78.02,1023.71,16.84,2026-03-19T17:11:08.774018485Z,-36
,heltec_v3,26.41,window,85.07,1023.75,16.77,2026-03-19T17:11:39.386808368Z,-37
,heltec_v3,26.45,window,81.04,1023.8,16.86,2026-03-19T17:12:10.014669479Z,-36
,heltec_v3,26.47,window,77.93,1023.69,16.71,2026-03-19T17:12:40.642551105Z,-36
,heltec_v3,26.39,window,72.27,1023.76,16.79,2026-03-19T17:13:11.263843615Z,-36
,heltec_v3,26.22,window,78.05,1023.71,16.93,2026-03-19T17:13:41.878004772Z,-36
,heltec_v3,26.4,window,73.73,1023.73,16.76,2026-03-19T17:14:12.485862029Z,-36
,heltec_v3,26.33,window,74.34,1023.73,16.84,2026-03-19T17:14:43.094949789Z,-36
,heltec_v3,26.3,window,81.72,1023.77,16.87,2026-03-19T17:15:13.710982903Z,-37
,heltec_v3,32.08,window,69.39,1023.82,17.15,2026-03-19T17:15:44.318282335Z,-36
,heltec_v3,26.1,window,68.75,1023.82,17.17,2026-03-19T17:16:14.986674748Z,-36
,heltec_v3,26.23,window,74.76,1023.79,17.02,2026-03-19T17:16:45.601072833Z,-36
,heltec_v3,26.16,window,78.5,1023.76,16.93,2026-03-19T17:17:16.200364661Z,-37
,heltec_v3,26.16,window,71.17,1023.78,16.95,2026-03-19T17:17:46.812974261Z,-36
,heltec_v3,26.21,window,72.94,1023.79,17.02,2026-03-19T17:18:17.39747614Z,-36
,heltec_v3,26.25,window,92.25,1023.76,17.18,2026-03-19T17:18:48.076878839Z,-36
,heltec_v3,26.27,window,72.85,1023.83,16.95,2026-03-19T17:19:18.709471037Z,-36
,heltec_v3,27.54,window,88.99,1023.79,17.12,2026-03-19T17:19:49.329194699Z,-36
,heltec_v3,26.44,window,76.48,1023.82,17.37,2026-03-19T17:20:20.016307808Z,-36
,heltec_v3,26.15,window,72.57,1023.79,17.15,2026-03-19T17:20:50.653300956Z,-36
,heltec_v3,26.02,window,72.22,1023.81,17.1,2026-03-19T17:21:21.2550435Z,-36
,heltec_v3,26.52,window,74.12,1023.82,17.04,2026-03-19T17:21:51.855303474Z,-36
,heltec_v3,26.7,window,76.76,1023.85,16.9,2026-03-19T17:22:22.457174898Z,-36
,heltec_v3,27.33,window,84.28,1023.81,16.8,2026-03-19T17:22:53.075595913Z,-37
,heltec_v3,27.57,window,71.71,1023.8,16.82,2026-03-19T17:23:23.694112898Z,-36
,heltec_v3,27.49,window,75.43,1023.78,16.83,2026-03-19T17:23:54.292195891Z,-36
,heltec_v3,27.4,window,72.79,1023.81,16.85,2026-03-19T17:24:24.909100692Z,-36
,heltec_v3,27.01,window,83.98,1023.78,16.89,2026-03-19T17:24:55.548609857Z,-37
,heltec_v3,26.84,window,77.14,1023.85,16.77,2026-03-19T17:25:26.18321088Z,-36
,heltec_v3,27.01,window,81.57,1023.81,16.9,2026-03-19T17:25:56.78946027Z,-37
,heltec_v3,26.8,window,77.42,1023.8,16.84,2026-03-19T17:26:27.435423144Z,-36
,heltec_v3,26.8,window,79.58,1023.81,16.9,2026-03-19T17:26:58.052402191Z,-38
,heltec_v3,26.79,window,74.94,1023.77,16.89,2026-03-19T17:27:28.657104658Z,-36
,heltec_v3,26.86,window,73.61,1023.74,16.82,2026-03-19T17:27:59.245145139Z,-36
,heltec_v3,27,window,75.86,1023.77,16.78,2026-03-19T17:28:29.857286963Z,-36
,heltec_v3,27.28,window,84.04,1023.79,16.7,2026-03-19T17:29:00.459554697Z,-36
,heltec_v3,27.08,window,77.79,1023.82,16.77,2026-03-19T17:29:31.090750898Z,-36
,heltec_v3,27.18,window,74.29,1023.76,16.75,2026-03-19T17:30:01.698396711Z,-36
,heltec_v3,27.15,window,77.24,1023.78,16.71,2026-03-19T17:30:32.337621338Z,-36
,heltec_v3,30.04,window,70.98,1023.75,16.86,2026-03-19T17:31:02.934180232Z,-36
,heltec_v3,27.15,window,80.85,1023.78,16.66,2026-03-19T17:31:33.591989288Z,-36
,heltec_v3,27.36,window,74.98,1023.78,16.53,2026-03-19T17:32:04.218173864Z,-37
,heltec_v3,27.12,window,80.31,1023.78,16.67,2026-03-19T17:32:34.877419677Z,-36
,heltec_v3,27.25,window,83.99,1023.77,16.48,2026-03-19T17:33:05.494599231Z,-36
,heltec_v3,27.28,window,72.58,1023.74,16.65,2026-03-19T17:33:36.146086927Z,-36
,heltec_v3,27.28,window,74.91,1023.75,16.66,2026-03-19T17:34:06.76338664Z,-36
,heltec_v3,27.24,window,72.99,1023.75,16.58,2026-03-19T17:34:37.399282293Z,-37
,heltec_v3,34.11,window,70.44,1023.73,16.94,2026-03-19T17:35:08.014932672Z,-36
,heltec_v3,27.3,window,81.09,1023.7,16.87,2026-03-19T17:35:38.68185701Z,-36
,heltec_v3,27.37,window,71.64,1023.72,16.77,2026-03-19T17:36:09.307814002Z,-36
,heltec_v3,27.37,window,75.09,1023.75,16.82,2026-03-19T17:36:39.945501378Z,-36
,heltec_v3,27.47,window,78.31,1023.68,16.75,2026-03-19T17:37:10.550823548Z,-36
,heltec_v3,27.44,window,83.35,1023.74,16.69,2026-03-19T17:37:41.169941478Z,-36
,heltec_v3,27.38,window,74.11,1023.75,16.65,2026-03-19T17:38:11.778735508Z,-36
,heltec_v3,27.3,window,71.65,1023.74,16.64,2026-03-19T17:38:42.380950925Z,-36
,heltec_v3,27.48,window,74.3,1023.81,16.65,2026-03-19T17:39:12.986363179Z,-36
,heltec_v3,27.59,window,81.08,1023.8,16.62,2026-03-19T17:39:43.625828063Z,-36
,heltec_v3,27.45,window,68.72,1023.76,16.56,2026-03-19T17:40:14.26887723Z,-36
,heltec_v3,27.47,window,75.61,1023.81,16.55,2026-03-19T17:40:44.890137487Z,-36
,heltec_v3,34.06,window,84.75,1023.77,17.15,2026-03-19T17:41:15.535337258Z,-36
,heltec_v3,29.55,window,73.8,1023.76,17.21,2026-03-19T17:41:46.217225046Z,-36
,heltec_v3,27.11,window,71.21,1023.8,16.93,2026-03-19T17:42:16.90060434Z,-36
,heltec_v3,34.54,window,69.61,1023.78,17.32,2026-03-19T17:42:47.577366457Z,-36
,heltec_v3,26.92,window,70.44,1023.8,17,2026-03-19T17:43:18.225901577Z,-36
,heltec_v3,27.44,window,73.61,1023.85,16.8,2026-03-19T17:43:48.849876652Z,-36
,heltec_v3,30.05,window,74.14,1023.79,16.93,2026-03-19T17:44:19.474595381Z,-36
,heltec_v3,27.26,window,76.43,1023.82,16.96,2026-03-19T17:44:50.13049382Z,-36
,heltec_v3,27.37,window,79.5,1023.78,16.75,2026-03-19T17:45:20.763853763Z,-36
,heltec_v3,27.58,window,74.44,1023.83,16.68,2026-03-19T17:45:51.364548381Z,-36
,heltec_v3,27.42,window,72.12,1023.84,16.7,2026-03-19T17:46:21.977534032Z,-36
,heltec_v3,27.27,window,79.54,1023.85,16.64,2026-03-19T17:46:52.608136651Z,-37
,heltec_v3,27.45,window,83.34,1023.84,16.53,2026-03-19T17:47:23.191937731Z,-36
,heltec_v3,27.55,window,72.09,1023.84,16.55,2026-03-19T17:47:53.783296431Z,-36
,heltec_v3,27.43,window,77.78,1023.85,16.63,2026-03-19T17:48:24.393787347Z,-36
,heltec_v3,27.43,window,85.5,1023.82,16.49,2026-03-19T17:48:54.988915161Z,-36
,heltec_v3,27.56,window,74.09,1023.8,16.47,2026-03-19T17:49:25.618937371Z,-36
,heltec_v3,27.54,window,72.95,1023.85,16.55,2026-03-19T17:49:56.22488623Z,-36
,heltec_v3,27.41,window,74.21,1023.82,16.54,2026-03-19T17:50:26.851105304Z,-36
,heltec_v3,28.14,window,73.47,1023.81,16.92,2026-03-19T17:50:57.511174483Z,-36
,heltec_v3,27.4,window,72.85,1023.84,16.7,2026-03-19T17:51:28.151563168Z,-36
,heltec_v3,27.7,window,72.99,1023.87,16.69,2026-03-19T17:51:58.790484064Z,-38
,heltec_v3,27.3,window,74.75,1023.83,16.55,2026-03-19T17:52:29.415733747Z,-36
,heltec_v3,27.37,window,73.19,1023.8,16.62,2026-03-19T17:53:00.034777427Z,-36
,heltec_v3,27.23,window,73.56,1023.82,16.53,2026-03-19T17:53:30.646679916Z,-36
,heltec_v3,27.49,window,72.39,1023.83,16.51,2026-03-19T17:54:01.249149283Z,-36
,heltec_v3,27.36,window,72.14,1023.82,16.46,2026-03-19T17:54:31.857137562Z,-36
,heltec_v3,27.39,window,76.83,1023.83,16.33,2026-03-19T17:55:02.492065457Z,-36
,heltec_v3,27.53,window,73.88,1023.87,16.35,2026-03-19T17:55:33.107341167Z,-36
,heltec_v3,27.68,window,77.86,1023.84,16.29,2026-03-19T17:56:03.707233919Z,-36
,heltec_v3,27.86,window,80.43,1023.88,16.22,2026-03-19T17:56:34.300489468Z,-36
,heltec_v3,27.92,window,77.88,1023.86,16.21,2026-03-19T17:57:04.909561271Z,-36
,heltec_v3,28.01,window,79.88,1023.88,16.23,2026-03-19T17:57:35.518814918Z,-36
,heltec_v3,27.94,window,72.1,1023.87,16.16,2026-03-19T17:58:06.142671137Z,-36
,heltec_v3,27.88,window,80.35,1023.94,16.24,2026-03-19T17:58:36.746466455Z,-36
,heltec_v3,27.85,window,75.16,1023.9,16.27,2026-03-19T17:59:07.386255306Z,-36
,heltec_v3,27.92,window,78.38,1023.88,16.27,2026-03-19T17:59:38.014811374Z,-37
,heltec_v3,27.85,window,92.01,1023.91,16.21,2026-03-19T18:00:08.635499008Z,-36
,heltec_v3,27.99,window,84.78,1023.88,16.26,2026-03-19T18:00:39.228603444Z,-36
,heltec_v3,28.03,window,80.33,1023.89,16.25,2026-03-19T18:01:09.824404961Z,-36
,heltec_v3,28.31,window,83.7,1023.94,16.18,2026-03-19T18:01:40.429050392Z,-36
,heltec_v3,28.34,window,72.64,1023.97,16.18,2026-03-19T18:02:11.04471076Z,-36
,heltec_v3,28.31,window,77,1023.95,16.15,2026-03-19T18:02:41.664711309Z,-36
,heltec_v3,28.42,window,73.37,1023.95,16.16,2026-03-19T18:03:12.281309431Z,-36
,heltec_v3,28.27,window,72.67,1023.94,16.17,2026-03-19T18:03:42.880882045Z,-36
,heltec_v3,28.31,window,81.11,1023.99,16.17,2026-03-19T18:04:13.495726626Z,-36
,heltec_v3,28.23,window,71.82,1024.01,16.23,2026-03-19T18:04:44.082940673Z,-36
,heltec_v3,28.27,window,71.41,1024.02,16.26,2026-03-19T18:05:14.701965931Z,-36
,heltec_v3,28.52,window,81.17,1024.02,16.22,2026-03-19T18:05:45.334756627Z,-36
,heltec_v3,28.3,window,80.91,1024,16.15,2026-03-19T18:06:15.947453213Z,-36
,heltec_v3,28.38,window,71.29,1023.97,16.18,2026-03-19T18:06:46.547665609Z,-36
,heltec_v3,28.33,window,73.79,1024,16.21,2026-03-19T18:07:17.157293747Z,-36
,heltec_v3,28.42,window,75.17,1024,16.24,2026-03-19T18:07:47.760184207Z,-36
,heltec_v3,28.41,window,72.86,1024.02,16.26,2026-03-19T18:08:18.366954783Z,-36
,heltec_v3,28.75,window,72.69,1024,16.21,2026-03-19T18:08:48.964110322Z,-39
,heltec_v3,29.02,window,75.66,1023.96,16.19,2026-03-19T18:09:19.578180931Z,-36
,heltec_v3,29.14,window,71.79,1023.98,16.08,2026-03-19T18:09:50.201660344Z,-36
,heltec_v3,29.06,window,71.47,1024.02,16.18,2026-03-19T18:10:20.820078153Z,-36
,heltec_v3,29.06,window,73.8,1024.07,16.11,2026-03-19T18:10:51.4421973Z,-37
,heltec_v3,28.89,window,75.66,1023.99,16.09,2026-03-19T18:11:22.061747242Z,-36
,heltec_v3,28.82,window,77.79,1024.03,16.11,2026-03-19T18:11:52.666423452Z,-36
,heltec_v3,28.6,window,75.42,1024.04,16.01,2026-03-19T18:12:23.288169198Z,-37
,heltec_v3,28.69,window,73.45,1024.05,15.95,2026-03-19T18:12:54.001717277Z,-36
,heltec_v3,28.66,window,87.92,1024.03,16.03,2026-03-19T18:13:24.699217814Z,-37
,heltec_v3,28.84,window,78.96,1024,15.93,2026-03-19T18:13:55.316435806Z,-36
,heltec_v3,28.74,window,71.75,1024.01,15.93,2026-03-19T18:14:25.948705474Z,-36
,heltec_v3,28.76,window,70.71,1024.02,15.98,2026-03-19T18:14:56.542904288Z,-36
,heltec_v3,28.66,window,68.81,1024.02,16.04,2026-03-19T18:15:27.130266314Z,-36
,heltec_v3,29.05,window,74.54,1024.05,16.03,2026-03-19T18:15:57.754805572Z,-36
,heltec_v3,28.83,window,72.5,1024.01,16.01,2026-03-19T18:16:28.354702123Z,-37
,heltec_v3,28.87,window,78.58,1023.99,15.83,2026-03-19T18:16:58.980459488Z,-36
,heltec_v3,28.93,window,69.85,1024.03,15.9,2026-03-19T18:17:29.594469031Z,-36
,heltec_v3,28.96,window,75.12,1024.03,15.89,2026-03-19T18:18:00.181800751Z,-36
,heltec_v3,28.88,window,69.39,1024.02,15.87,2026-03-19T18:18:30.814583687Z,-36
,heltec_v3,29,window,86.41,1024.07,15.8,2026-03-19T18:19:01.427990003Z,-36
,heltec_v3,29.08,window,72.17,1024.05,15.87,2026-03-19T18:19:32.059471043Z,-36
,heltec_v3,29.06,window,76.78,1024.04,15.86,2026-03-19T18:20:02.671939342Z,-37
,heltec_v3,28.91,window,73.25,1024.06,15.9,2026-03-19T18:20:33.341284145Z,-37
,heltec_v3,28.94,window,80.59,1024.05,15.95,2026-03-19T18:21:03.930215133Z,-36
,heltec_v3,29.05,window,74.93,1024.03,15.94,2026-03-19T18:21:34.547943609Z,-36
,heltec_v3,29.02,window,69.93,1024.03,15.99,2026-03-19T18:22:05.169799966Z,-36
,heltec_v3,28.91,window,69.48,1024.06,16.03,2026-03-19T18:22:35.776753376Z,-36
,heltec_v3,28.91,window,73.07,1024.07,15.98,2026-03-19T18:23:06.367903142Z,-36
,heltec_v3,28.98,window,72.3,1024.07,15.92,2026-03-19T18:23:36.975995235Z,-36
,heltec_v3,29.02,window,72.48,1024.08,15.93,2026-03-19T18:24:07.604747255Z,-36
,heltec_v3,29.25,window,77.89,1024.06,15.91,2026-03-19T18:24:38.238236286Z,-39
,heltec_v3,29.38,window,74.15,1024.08,15.83,2026-03-19T18:25:08.835272593Z,-37
,heltec_v3,29.54,window,65.82,1024.06,15.82,2026-03-19T18:25:39.509226873Z,-36
,heltec_v3,29.96,window,87.09,1024.03,15.95,2026-03-19T18:26:10.174764439Z,-36
,heltec_v3,34.7,window,68.91,1024.03,16.05,2026-03-19T18:26:40.800454345Z,-36
,heltec_v3,29.97,window,93.41,1024.05,15.88,2026-03-19T18:27:11.491158337Z,-37
,heltec_v3,30.43,window,83.08,1024.07,15.73,2026-03-19T18:27:42.120613534Z,-36
,heltec_v3,30.5,window,75.78,1024.04,15.65,2026-03-19T18:28:12.749273643Z,-36
,heltec_v3,30.73,window,83.8,1024.05,15.66,2026-03-19T18:28:43.363612936Z,-36
,heltec_v3,31.26,window,77.47,1024.05,15.59,2026-03-19T18:29:13.984810674Z,-36
,heltec_v3,32.1,window,76.93,1024.06,15.65,2026-03-19T18:29:44.60484192Z,-36
,heltec_v3,31.1,window,85.18,1024.08,15.54,2026-03-19T18:30:15.227091921Z,-36
,heltec_v3,31.29,window,80.97,1024.13,15.53,2026-03-19T18:30:45.847884941Z,-36
,heltec_v3,31.27,window,82.97,1024.07,15.58,2026-03-19T18:31:16.487532735Z,-36
,heltec_v3,31.33,window,88.19,1024.03,15.59,2026-03-19T18:31:47.093581302Z,-36
,heltec_v3,31.56,window,71.66,1024.08,15.48,2026-03-19T18:32:17.713549044Z,-36
,heltec_v3,31.53,window,77.78,1024.12,15.49,2026-03-19T18:32:48.326172137Z,-36
,heltec_v3,31.73,window,84.66,1024.1,15.48,2026-03-19T18:33:18.944876909Z,-36
,heltec_v3,31.74,window,82.55,1024.09,15.47,2026-03-19T18:33:49.551326901Z,-36
,heltec_v3,35.38,window,67.7,1024.09,15.68,2026-03-19T18:34:20.183610039Z,-36
,heltec_v3,32.72,window,70.56,1024.02,15.62,2026-03-19T18:34:50.820099844Z,-36
,heltec_v3,31.51,window,70.57,1024.05,15.63,2026-03-19T18:35:21.428712456Z,-36
,heltec_v3,31.76,window,71.4,1024.04,15.59,2026-03-19T18:35:52.034995312Z,-36
,heltec_v3,31.75,window,74.61,1024.06,15.7,2026-03-19T18:36:22.70069422Z,-36
,heltec_v3,32,window,78.5,1024.04,15.83,2026-03-19T18:36:53.345590793Z,-36
,heltec_v3,31.78,window,70.71,1024.07,15.53,2026-03-19T18:37:23.959829253Z,-36
,heltec_v3,31.9,window,86.3,1024.06,15.49,2026-03-19T18:37:54.564699282Z,-36
,heltec_v3,32,window,80.77,1024.06,15.4,2026-03-19T18:38:25.180384316Z,-36
,heltec_v3,32.07,window,80.94,1024.06,15.38,2026-03-19T18:38:55.777739889Z,-36
,heltec_v3,37.47,window,71.53,1024.03,16.11,2026-03-19T18:39:26.403093201Z,-36
,heltec_v3,31.89,window,80.19,1024.03,15.78,2026-03-19T18:39:57.055268004Z,-36
,heltec_v3,31.8,window,77.85,1024.09,15.5,2026-03-19T18:40:27.694164821Z,-36
,heltec_v3,36.25,window,68.81,1024.03,15.65,2026-03-19T18:40:58.314521607Z,-36
,heltec_v3,31.82,window,78.42,1024.02,15.46,2026-03-19T18:41:28.954024175Z,-36
,heltec_v3,31.89,window,74.95,1024.01,15.47,2026-03-19T18:41:59.582376469Z,-36
,heltec_v3,37.09,window,70.71,1024.05,15.85,2026-03-19T18:42:30.23050556Z,-36
,heltec_v3,36.8,window,72.24,1024,16.5,2026-03-19T18:43:00.901459833Z,-36
,heltec_v3,31.28,window,77.7,1024.03,15.82,2026-03-19T18:43:31.572349227Z,-36
,heltec_v3,31.28,window,71.09,1023.99,15.91,2026-03-19T18:44:02.239930686Z,-36
,heltec_v3,31.43,window,78.91,1024.04,15.6,2026-03-19T18:44:32.85808282Z,-36
,heltec_v3,31.66,window,74.82,1024.05,15.51,2026-03-19T18:45:03.489955992Z,-36
,heltec_v3,33.24,window,83.26,1024.06,16.02,2026-03-19T18:45:34.137439334Z,-36
,heltec_v3,31.55,window,88.94,1024.03,15.54,2026-03-19T18:46:04.82316211Z,-36
,heltec_v3,31.78,window,81.92,1024.07,15.38,2026-03-19T18:46:35.439924757Z,-36
,heltec_v3,31.94,window,76.05,1024.07,15.33,2026-03-19T18:47:06.034021593Z,-36
,heltec_v3,37.38,window,71.61,1024.06,15.75,2026-03-19T18:47:36.645408641Z,-36
,heltec_v3,31.47,window,71.99,1024.09,15.72,2026-03-19T18:48:07.317961937Z,-36
,heltec_v3,31.61,window,78.67,1024.07,15.52,2026-03-19T18:48:37.918836337Z,-36
,heltec_v3,31.55,window,83.15,1024.11,15.53,2026-03-19T18:49:08.540776312Z,-36
,heltec_v3,31.88,window,70.4,1024.12,15.31,2026-03-19T18:49:39.166937317Z,-36
,heltec_v3,32.46,window,77.06,1024.05,15.91,2026-03-19T18:50:09.834361555Z,-36
,heltec_v3,31.66,window,81.89,1024.11,15.46,2026-03-19T18:50:40.468941584Z,-36
,heltec_v3,31.72,window,73.55,1024.07,15.43,2026-03-19T18:51:11.135802401Z,-36
,heltec_v3,31.86,window,78.04,1024.08,15.35,2026-03-19T18:51:41.727825839Z,-36
,heltec_v3,32.02,window,78.56,1024.09,15.2,2026-03-19T18:52:12.329667532Z,-36
,heltec_v3,32.03,window,74.71,1024.07,15.3,2026-03-19T18:52:42.954349382Z,-36
,heltec_v3,32.2,window,71.49,1024.1,15.25,2026-03-19T18:53:13.563841496Z,-36
,heltec_v3,33.98,window,80.98,1024.1,15.54,2026-03-19T18:53:44.210883968Z,-36
,heltec_v3,32.17,window,78.47,1024.08,15.17,2026-03-19T18:54:14.850497888Z,-36
,heltec_v3,32.54,window,91.32,1024.05,14.95,2026-03-19T18:54:45.475590373Z,-36
,heltec_v3,32.55,window,83.78,1024.07,14.97,2026-03-19T18:55:16.081559264Z,-36
,heltec_v3,32.82,window,82.21,1024.06,14.91,2026-03-19T18:55:46.722225914Z,-36
,heltec_v3,32.79,window,69.74,1024.06,14.94,2026-03-19T18:56:17.32966038Z,-36
,heltec_v3,32.73,window,78.27,1024.06,15.01,2026-03-19T18:56:47.946401376Z,-36
,heltec_v3,32.84,window,80.42,1024.11,15.03,2026-03-19T18:57:18.551037765Z,-36
,heltec_v3,34.01,window,72.92,1024.11,15.43,2026-03-19T18:57:49.160930873Z,-36
,heltec_v3,32.56,window,75.68,1024.1,15.09,2026-03-19T18:58:19.807877731Z,-37
,heltec_v3,32.65,window,75.88,1024.11,15.17,2026-03-19T18:58:50.395491489Z,-38
,heltec_v3,32.67,window,72.86,1024.08,15.1,2026-03-19T18:59:21.011526623Z,-36
,heltec_v3,32.57,window,75.3,1024.08,15.09,2026-03-19T18:59:51.638823541Z,-36
,heltec_v3,33.09,window,83.29,1024.07,14.95,2026-03-19T19:00:22.276202034Z,-36
,heltec_v3,32.94,window,71.66,1024.06,14.98,2026-03-19T19:00:52.89918288Z,-36
,heltec_v3,32.9,window,74.4,1024.05,15.01,2026-03-19T19:01:23.508824971Z,-36
,heltec_v3,33.11,window,68.52,1024.02,15.08,2026-03-19T19:01:54.117931101Z,-37
,heltec_v3,33.14,window,77.84,1024.05,14.97,2026-03-19T19:02:24.718275117Z,-36
,heltec_v3,33,window,72.63,1024.05,14.88,2026-03-19T19:02:55.37055963Z,-36
,heltec_v3,33.08,window,69.35,1024.05,14.92,2026-03-19T19:03:26.024773143Z,-37
,heltec_v3,33,window,70.97,1024.02,15,2026-03-19T19:03:56.649418139Z,-36
,heltec_v3,33.41,window,70.84,1024.04,15.09,2026-03-19T19:04:27.266397347Z,-36
,heltec_v3,33.02,window,75.77,1024.03,15.12,2026-03-19T19:04:57.9463709Z,-36
,heltec_v3,32.91,window,73.46,1023.97,15.04,2026-03-19T19:05:28.545664478Z,-36
,heltec_v3,32.99,window,77.84,1023.96,14.94,2026-03-19T19:05:59.158919739Z,-36
,heltec_v3,33.05,window,72.58,1023.98,14.85,2026-03-19T19:06:29.761876989Z,-36
,heltec_v3,33.21,window,83.67,1024.01,14.91,2026-03-19T19:07:00.399072016Z,-36
,heltec_v3,33.13,window,71.16,1023.97,15.06,2026-03-19T19:07:31.060303521Z,-36
,heltec_v3,33.25,window,79,1024.02,14.81,2026-03-19T19:08:01.71431702Z,-36
,heltec_v3,33.31,window,82.14,1023.95,14.88,2026-03-19T19:08:32.30574954Z,-36
,heltec_v3,33.25,window,89.27,1024.01,14.81,2026-03-19T19:09:02.935896916Z,-36
,heltec_v3,33.49,window,80.27,1024.02,14.75,2026-03-19T19:09:33.556611407Z,-36
,heltec_v3,33.48,window,75.36,1023.99,14.75,2026-03-19T19:10:04.153767349Z,-36
,heltec_v3,33.5,window,78.55,1023.99,14.79,2026-03-19T19:10:34.761843785Z,-36
,heltec_v3,33.43,window,78.44,1024,14.81,2026-03-19T19:11:05.363511145Z,-36
,heltec_v3,33.31,window,82.81,1024,14.85,2026-03-19T19:11:35.965118352Z,-36
,heltec_v3,33.39,window,75.71,1023.98,14.79,2026-03-19T19:12:06.547634039Z,-36
,heltec_v3,33.52,window,74.31,1024,14.84,2026-03-19T19:12:37.151343669Z,-36
,heltec_v3,33.45,window,81.75,1024.03,14.76,2026-03-19T19:13:07.75914365Z,-36
,heltec_v3,33.46,window,76.88,1024.03,14.62,2026-03-19T19:13:38.381078171Z,-36
,heltec_v3,33.25,window,73.36,1023.99,14.68,2026-03-19T19:14:09.015800224Z,-36
,heltec_v3,33.56,window,89.57,1023.97,14.62,2026-03-19T19:14:39.616106727Z,-36
,heltec_v3,33.6,window,73.26,1024,14.63,2026-03-19T19:15:10.223293532Z,-36
,heltec_v3,33.59,window,72.19,1023.97,14.7,2026-03-19T19:15:40.823488795Z,-36
,heltec_v3,33.68,window,77.78,1023.94,14.64,2026-03-19T19:16:11.443490773Z,-36
,heltec_v3,33.67,window,71.74,1023.99,14.58,2026-03-19T19:16:42.061686449Z,-36
,heltec_v3,34.08,window,82.54,1023.97,14.48,2026-03-19T19:17:12.679362839Z,-37
,heltec_v3,33.85,window,75.66,1023.99,14.63,2026-03-19T19:17:43.290827679Z,-36
,heltec_v3,33.7,window,86.95,1024.03,14.58,2026-03-19T19:18:13.908474704Z,-36
,heltec_v3,33.71,window,81.6,1023.99,14.6,2026-03-19T19:18:44.504537031Z,-36
,heltec_v3,33.79,window,84.98,1024.01,14.63,2026-03-19T19:19:15.14107822Z,-36
,heltec_v3,33.93,window,81.9,1024.01,14.54,2026-03-19T19:19:45.747828186Z,-36
,heltec_v3,33.89,window,78.27,1023.98,14.5,2026-03-19T19:20:16.371233991Z,-36
,heltec_v3,34.32,window,70.91,1024,14.6,2026-03-19T19:20:46.991534988Z,-36
,heltec_v3,33.78,window,76.41,1024.02,14.67,2026-03-19T19:21:17.628587073Z,-36
,heltec_v3,36.83,window,74.48,1023.97,15.1,2026-03-19T19:21:48.269855108Z,-36
,heltec_v3,33.43,window,74.32,1023.96,14.91,2026-03-19T19:22:18.910894362Z,-36
,heltec_v3,33.68,window,74.94,1024,14.78,2026-03-19T19:22:49.562560659Z,-36
,heltec_v3,34.69,window,73.67,1023.96,14.88,2026-03-19T19:23:20.206655819Z,-36
,heltec_v3,32.94,window,72.49,1023.93,14.79,2026-03-19T19:23:50.868069376Z,-36
,heltec_v3,33.16,window,83.26,1023.97,14.68,2026-03-19T19:24:21.458263752Z,-36
,heltec_v3,33.37,window,89.95,1023.98,14.53,2026-03-19T19:24:52.060910991Z,-37
,heltec_v3,34.17,window,68.56,1024.01,14.53,2026-03-19T19:25:22.660048801Z,-36
,heltec_v3,34.31,window,70.01,1024,15.22,2026-03-19T19:25:53.336906578Z,-36
,heltec_v3,33.16,window,75.25,1024.02,14.82,2026-03-19T19:26:23.981684134Z,-37
,heltec_v3,33.5,window,70.32,1023.95,14.98,2026-03-19T19:26:54.620275074Z,-36
,heltec_v3,33.16,window,73.72,1023.98,14.79,2026-03-19T19:27:25.228421318Z,-36
,heltec_v3,33.41,window,69.43,1023.97,14.75,2026-03-19T19:27:55.867694231Z,-36
,heltec_v3,33.51,window,76.89,1023.97,14.64,2026-03-19T19:28:26.453668152Z,-36
,heltec_v3,33.75,window,71.75,1023.93,14.77,2026-03-19T19:28:57.108733408Z,-36
,heltec_v3,33.81,window,71.14,1023.98,14.65,2026-03-19T19:29:27.72683761Z,-36
,heltec_v3,33.93,window,71.29,1024.01,14.66,2026-03-19T19:29:58.340690184Z,-36
,heltec_v3,33.43,window,77.81,1023.95,14.79,2026-03-19T19:30:29.008566884Z,-37
,heltec_v3,33.89,window,69.04,1023.97,14.61,2026-03-19T19:30:59.652996908Z,-36
,heltec_v3,37.97,window,72.42,1023.99,15.16,2026-03-19T19:31:30.333174466Z,-36
,heltec_v3,38.11,window,71.47,1023.94,15.8,2026-03-19T19:32:01.041643104Z,-36
,heltec_v3,32.82,window,75.19,1023.96,15.12,2026-03-19T19:32:31.697457334Z,-36
,heltec_v3,33.5,window,83.84,1023.98,14.82,2026-03-19T19:33:02.340733012Z,-36
