#group,false,false,false,false,false
#datatype,double,string,string,string,dateTime:RFC3339
#default,,,,,
,air_quality_band,air_quality_text,source,station,time
,1,Low,tfl_api,Gloucester Road,2026-03-12T13:01:44.484769735Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T13:06:45.13057984Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T13:11:47.884125318Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T13:16:48.507431623Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T13:21:49.704470082Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T13:26:50.381335582Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T13:31:51.09772673Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T13:36:53.924407497Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T13:41:54.602681974Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T13:46:55.293128029Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T13:51:57.809166872Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T13:57:00.661897359Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T14:02:01.721005944Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T14:07:06.500787951Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T14:12:11.668969683Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T14:17:12.56060889Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T14:22:18.945049885Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T14:27:20.118982335Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T14:32:20.929250134Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T14:37:24.099473189Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T14:42:25.553402406Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T14:47:26.700808697Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T14:52:27.485401348Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T14:57:30.342144732Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T15:02:31.225972847Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T15:07:34.333494734Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T15:12:36.516820575Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T15:17:38.137046238Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T15:22:39.975137784Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T15:27:42.61998993Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T15:32:44.347219056Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T15:37:47.615526876Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T15:42:48.765926755Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T15:47:51.423364653Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T15:52:54.290562503Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T15:57:55.877511348Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T16:02:56.806409262Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T16:07:58.256790511Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T16:13:00.826226916Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T16:18:03.836345082Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T16:23:05.166895519Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T16:28:06.135218317Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T16:33:07.939555126Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T16:38:08.583710169Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T16:43:09.389656031Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T16:48:13.097313999Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T16:53:14.236820577Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T16:58:16.618107871Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T17:03:17.613343399Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T17:08:18.910906963Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T17:13:22.10143484Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T17:18:23.227733594Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T17:23:23.966892441Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T17:28:27.662832517Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T17:33:28.448287999Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T17:38:30.150112703Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T17:43:31.390445071Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T17:48:32.171189762Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T17:53:33.010125215Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T17:58:34.128218079Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T18:03:35.868687314Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T18:08:36.66056465Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T18:13:37.439753351Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T18:18:38.97375966Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T18:23:39.707315217Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T18:28:42.14335281Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T18:33:43.4129825Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T18:38:44.574283887Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T18:43:47.025349424Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T18:48:47.7338336Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T18:53:49.756916094Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T18:58:50.83735402Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T19:03:52.706802186Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T19:08:54.103375274Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T19:13:56.227367947Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T19:18:56.998035711Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T19:23:57.916985392Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T19:28:58.722813854Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T19:33:59.500109557Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T19:39:00.223351431Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T19:44:00.962247433Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T19:49:01.775615077Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T19:54:04.628276621Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T19:59:05.326904673Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T20:04:06.762395482Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T20:09:08.595940809Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T20:14:09.387084246Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T20:19:10.200692365Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T20:24:11.116457429Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T20:29:11.82209298Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T20:34:12.79837602Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T20:39:13.523999469Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T20:44:14.441460712Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T20:49:15.188526162Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T20:54:15.976446683Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T20:59:17.044179276Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T21:04:17.783358981Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T21:09:18.544125586Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T21:14:19.345036404Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T21:19:21.972450209Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T21:24:22.698660084Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T21:29:23.531532631Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T21:34:24.781333753Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T21:39:25.539914179Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T21:44:26.35911393Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T21:49:27.070872105Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T21:54:27.788684647Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T21:59:28.485765026Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T22:04:29.482938782Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T22:09:30.251534251Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T22:14:30.965181738Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T22:19:32.054861838Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T22:24:32.744107971Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T22:29:33.426571789Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T22:34:34.312563151Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T22:39:34.994679918Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T22:44:35.66716872Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T22:49:36.47051911Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T22:54:37.494501984Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T22:59:40.207370163Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T23:04:40.884756291Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T23:09:41.611259929Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T23:14:42.837442507Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T23:19:43.521887808Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T23:24:44.451809141Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T23:29:45.134477259Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T23:34:45.826882375Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T23:39:46.515480394Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T23:44:47.197214354Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T23:49:47.929454668Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T23:54:48.613699728Z
,1,Low,tfl_api,Gloucester Road,2026-03-12T23:59:51.453896421Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T00:00:05.464285403Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T00:05:06.108010359Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T00:10:06.751149562Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T00:15:07.35976076Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T00:20:08.124088723Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T00:25:08.857321103Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T00:30:09.661078419Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T00:35:10.400319161Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T00:40:11.082301848Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T00:45:11.804611591Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T00:50:14.368141224Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T00:55:15.142285811Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T01:00:15.860124027Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T01:05:16.587500486Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T01:10:17.278377432Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T01:15:17.999776422Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T01:20:18.663082321Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T01:25:22.04012814Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T01:30:22.723322778Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T01:35:23.438832653Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T01:40:24.100652267Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T01:45:24.768012671Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T01:50:25.451624385Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T01:55:27.853126138Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T02:00:31.681570648Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T02:05:32.309573279Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T02:10:32.994662193Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T02:15:33.625533778Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T02:20:34.299782805Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T02:25:34.989686365Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T02:30:35.656663343Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T02:35:36.341557266Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T02:40:36.973078675Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T02:45:39.809757734Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T02:50:40.484103535Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T02:55:41.211583759Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T03:00:44.2633327Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T03:05:44.971196846Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T03:10:45.611039819Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T03:15:46.260974663Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T03:20:46.893602314Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T03:25:47.566254748Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T03:30:48.181976704Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T03:35:48.91678173Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T03:40:49.582994216Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T03:45:50.232876947Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T03:50:50.907938273Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T03:55:51.536031634Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T04:00:52.175480908Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T04:05:52.797741568Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T04:10:53.441709032Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T04:15:54.099318903Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T04:20:54.748971745Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T04:25:55.392130795Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T04:30:56.12704922Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T04:35:56.762395436Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T04:40:57.412300344Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T04:45:58.089694194Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T04:50:58.73368847Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T04:55:59.433028897Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T05:01:00.065821951Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T05:06:00.747296233Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T05:11:01.486087652Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T05:16:02.156171396Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T05:21:02.938478186Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T05:26:03.620574531Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T05:31:04.269449647Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T05:36:04.976467312Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T05:41:05.592515386Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T05:46:06.414753373Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T05:51:07.021462188Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T05:56:07.737970288Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T06:01:08.401854395Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T06:06:09.039933372Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T06:11:09.744260007Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T06:16:10.786994672Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T06:21:11.462900792Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T06:26:12.177709972Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T06:31:12.831105466Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T06:36:13.645273816Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T06:41:14.294249099Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T06:46:14.994784666Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T06:51:17.650417744Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T06:56:19.218634186Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T07:01:22.647897802Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T07:06:23.697652425Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T07:11:26.541443771Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T07:16:27.212224659Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T07:21:28.412241013Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T07:26:28.984621801Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T07:31:30.233412065Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T07:36:30.978182101Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T07:41:32.137805631Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T07:46:33.625052756Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T07:51:35.272367541Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T07:56:36.895634897Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T08:01:39.853533293Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T08:06:42.779262974Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T08:11:43.432653065Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T08:16:45.73824115Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T08:21:46.547362906Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T08:26:47.957038511Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T08:31:49.355847808Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T08:36:49.957965424Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T08:41:50.669968767Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T08:46:51.841995222Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T08:51:52.538036481Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T08:56:53.243957079Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T09:01:54.211683518Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T09:06:54.880652592Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T09:11:55.760092287Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T09:16:56.405915523Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T09:21:57.059543107Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T09:26:57.769963691Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T09:31:58.405736726Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T09:36:59.428112613Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T09:42:00.473503995Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T09:47:01.160966019Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T09:52:02.59093815Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T09:57:03.294257669Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T10:02:11.879871401Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T10:07:12.487854773Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T10:12:13.129947616Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T10:17:13.851029038Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T10:22:14.569489538Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T10:27:15.262255999Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T10:32:16.035339935Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T10:37:16.794964171Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T10:42:17.561448652Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T10:47:18.575219388Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T10:52:19.406068747Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T10:57:24.291559451Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T11:02:28.281187289Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T11:07:30.655125693Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T11:12:31.878071881Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T11:17:34.153470978Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T11:22:35.0286477Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T11:27:36.342988339Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T11:32:37.514659472Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T11:37:38.158328404Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T11:42:38.831279675Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T11:47:39.701614395Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T11:52:40.569604699Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T11:57:41.293716503Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T12:02:41.970537751Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T12:07:43.758164155Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T12:12:44.856221016Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T12:17:45.983394064Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T12:22:47.029480182Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T12:27:47.786278853Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T12:32:48.731462324Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T12:37:51.954920685Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T12:42:52.703964545Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T12:47:53.618830731Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T12:52:54.459738184Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T12:57:55.162127459Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T13:02:55.837458613Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T13:07:56.526256911Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T13:12:57.434285491Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T13:17:59.737641046Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T13:23:02.628679544Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T13:28:04.109509524Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T13:33:05.338134834Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T13:38:08.335472974Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T13:43:09.408607416Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T13:48:10.183437024Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T13:53:26.468121268Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T13:58:27.167216846Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T14:03:28.84986521Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T14:08:29.883418801Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T14:13:30.587576496Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T14:18:31.56160356Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T14:23:32.247312626Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T14:28:32.958585242Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T14:33:33.685465519Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T14:38:34.402496047Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T14:43:35.077540049Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T14:48:35.812973713Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T14:53:36.661107271Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T14:58:37.395118526Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T15:03:38.117983626Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T15:08:38.872656082Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T15:13:39.634110461Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T15:18:40.707225191Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T15:23:41.460173864Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T15:28:43.744764871Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T15:33:44.439903211Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T15:38:45.155009622Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T15:43:45.877601444Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T15:48:46.751003528Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T15:53:47.450198412Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T15:58:48.289447897Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T16:03:49.252074459Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T16:08:49.883010998Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T16:13:50.655479704Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T16:18:51.845458562Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T16:23:53.417789625Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T16:28:54.765062806Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T16:33:55.442011679Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T16:38:58.321853113Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T16:43:59.185597772Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T16:48:59.962439228Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T16:54:00.733145172Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T16:59:01.547130968Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T17:04:02.379329061Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T17:09:03.016619444Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T17:14:03.861602922Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T17:19:04.786017003Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T17:24:05.516445404Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T17:29:06.183574638Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T17:34:07.1786256Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T17:39:07.804531358Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T17:44:08.836627381Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T17:49:12.925426089Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T17:54:13.782306249Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T17:59:14.416635182Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T18:04:15.071106854Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T18:09:15.763210733Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T18:14:16.464726534Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T18:19:17.958224063Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T18:24:18.669518079Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T18:29:19.259972469Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T18:34:20.364333626Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T18:39:20.966741772Z
,1,Low,tfl_api,Gloucester Road,2026-03-17T18:44:21.615848567Z
